id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total
order_18044,user_5766,2025-05-30,Colombia,desktop,paid_search,Sneakers-Urban-42,Moda,1,228.49,5,223.49
order_18045,user_4084,2025-04-30,Argentina,desktop,organic,Phone-Pro-128GB,Electronica,2,139.14,0,278.27
order_18046,user_7779,2025-03-06,mexico,desktop,organic,Phone-Pro-128GB,Electronica,1,328.75,10,318.75
order_18047,user_390,2025-01-29,Mexico,mobile,organic,Sneakers-Urban-42,Moda,1,255.34,5,250.34
order_18048,user_7323,2025-06-13,Mexico,mobile,social,Laptop-Gaming-16GB,Electronica,1,450.42,10,440.42
order_18049,user_6432,2025-01-08,Colombia,mobile,social,Vacuum-Pro-Black,Hogar,2,188.42,0,376.84
order_18050,user_6831,2025-06-03,Mexico,desktop,social,Jacket-Winter-M,Moda,1,263.88,10,253.88
order_18051,user_6698,2025-01-03,argentina,mobile,organic,Sneakers-Urban-42,Moda,1,24.42,0,24.42
order_18052,user_2417,2025-03-27,Argentina,desktop,social,Sneakers-Urban-42,Moda,2,153.96,10,297.93
order_18053,user_5984,2025-04-23,Colombia,desktop,paid_search,Laptop-Gaming-16GB,Electronica,1,243.58,15,228.58
order_18054,user_959,2025-03-01,Mexico,mobile,organic,Sneakers-Urban-42,Moda,1,21.72,5,16.72
order_18055,user_4510,2025-02-10,Colombia,mobile,paid_search,Laptop-Gaming-16GB,Electronica,2,60.05,0,120.09
order_18056,user_3569,2025-02-27,Argentina,mobile,paid_search,Blender-XL-Red,Hogar,1,254.58,5,249.58
order_18057,user_5553,2025-04-05,argentina,mobile,paid_search,Jacket-Winter-M,Moda,1,81.27,5,76.27
order_18058,user_2830,2025-04-21,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,2,431.7,5,858.4
order_18059,user_1058,2025-02-16,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,1,222.25,0,222.25
order_18060,user_4523,2025-03-03,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,1,453.17,0,453.17
order_18061,user_1550,2025-01-08,Mexico,desktop,paid_search,Phone-Pro-128GB,Electronica,2,468.41,0,936.83
order_18062,user_1065,2025-02-17,Argentina,mobile,paid_search,Phone-Pro-128GB,Electronica,2,137.17,0,274.34
order_18063,user_4662,2025-05-15,Argentina,mobile,organic,Tablet-Standard-64GB,Electronica,2,310.5,0,621
order_18064,user_6057,2025-04-07,Mexico,desktop,paid_search,Laptop-Gaming-16GB,Electronica,2,137.06,10,264.11
order_18065,user_7553,2025-01-26,colombia,mobile,organic,Vacuum-Pro-Black,Hogar,2,248.87,0,497.74
order_18066,user_2549,2025-04-17,Argentina,mobile,organic,Jacket-Winter-M,Moda,2,371.48,10,732.96
order_18067,user_1665,2025-04-19,colombia,desktop,organic,Jacket-Winter-M,Moda,2,34.76,0,69.53
order_18068,user_7671,2025-03-17,Argentina,mobile,organic,Laptop-Gaming-16GB,Electronica,1,392.41,0,392.41
order_18069,user_4719,2025-02-19,Argentina,desktop,social,Blender-XL-Red,Hogar,2,92.57,10,175.14
order_18070,user_2488,2025-04-25,Mexico,mobile,social,Vacuum-Pro-Black,Hogar,1,71.52,0,71.52
order_18071,user_5172,2025-03-15,argentina,desktop,paid_search,Blender-XL-Red,Hogar,2,109.75,15,204.51
order_18072,user_1716,2025-03-19,Argentina,desktop,paid_search,Blender-XL-Red,Hogar,2,21.13,0,42.26
order_18073,user_6864,2025-04-05,Colombia,desktop,organic,Jacket-Winter-M,Moda,2,117.69,5,230.38
order_18074,user_5278,2025-05-08,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,1,71.27,10,61.27
order_18075,user_3758,2025-02-08,Argentina,desktop,paid_search,Blender-XL-Red,Hogar,2,120.11,0,240.23
order_18076,user_4489,2025-05-07,Argentina,mobile,social,Laptop-Gaming-16GB,Electronica,2,138.1,15,261.21
order_18077,user_5709,2025-06-09,Colombia,desktop,paid_search,Laptop-Gaming-16GB,Electronica,1,420.43,0,420.43
order_18078,user_5135,2025-05-07,Argentina,mobile,social,Laptop-Gaming-16GB,Electronica,2,324.98,0,649.97
order_18079,user_168,2025-06-23,Colombia,mobile,social,Laptop-Gaming-16GB,Electronica,2,300.22,0,600.44
order_18080,user_7018,2025-02-11,Mexico,desktop,social,Tablet-Standard-64GB,Electronica,2,42.71,0,85.43
order_18081,user_6755,2025-02-01,Colombia,mobile,social,Laptop-Gaming-16GB,Electronica,1,128.41,0,128.41
order_18082,user_5510,2025-04-29,Mexico,desktop,organic,Jacket-Winter-M,Moda,2,447.88,0,895.76
order_18083,user_2270,2025-05-14,Colombia,desktop,social,Vacuum-Pro-Black,Hogar,1,198.39,15,183.39
order_18084,user_7387,2025-05-15,Mexico,mobile,organic,Vacuum-Pro-Black,Hogar,2,424.32,0,848.64
order_18085,user_6257,2025-01-30,Colombia,desktop,social,Jacket-Winter-M,Moda,2,96.88,0,193.76
order_18086,user_6177,2025-05-22,Argentina,mobile,paid_search,Sneakers-Urban-42,Moda,2,302.38,15,589.76
order_18087,user_2083,2025-01-26,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,1,78.12,0,78.12
order_18088,user_6181,2025-01-28,Colombia,mobile,social,Laptop-Gaming-16GB,Electronica,2,229.23,0,458.45
order_18089,user_6349,2025-01-30,argentina,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,394.18,0,394.18
order_18090,user_2893,2025-03-08,Argentina,desktop,paid_search,Blender-XL-Red,Hogar,1,126.39,0,126.39
order_18091,user_3487,2025-03-09,Colombia,mobile,social,Blender-XL-Red,Hogar,2,232.01,5,459.03
order_18092,user_7002,2025-03-16,Colombia,desktop,paid_search,Sneakers-Urban-42,Moda,2,46.71,0,93.42
order_18093,user_270,2025-05-09,Argentina,mobile,paid_search,Tablet-Standard-64GB,Electronica,1,459.89,5,454.89
order_18094,user_620,2025-04-04,Mexico,mobile,organic,Sneakers-Urban-42,Moda,1,90.33,5,85.33
order_18095,user_5411,2025-04-17,Colombia,desktop,social,Vacuum-Pro-Black,Hogar,2,494.36,0,988.71
order_18096,user_3320,2025-01-20,Colombia,desktop,paid_search,Sneakers-Urban-42,Moda,1,182.78,10,172.78
order_18097,user_2783,2025-02-22,Colombia,desktop,social,Sneakers-Urban-42,Moda,1,77.59,0,77.59
order_18098,user_5501,2025-05-01,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,1,306.57,10,296.57
order_18099,user_3164,2025-03-09,mexico,desktop,organic,Tablet-Standard-64GB,Electronica,2,278.72,15,542.43
order_18100,user_1990,2025-01-01,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,23.85,0,23.85
order_18101,user_3788,2025-04-13,Colombia,desktop,organic,Jacket-Winter-M,Moda,1,387.99,5,382.99
order_18102,user_931,2025-03-21,Mexico,desktop,social,Blender-XL-Red,Hogar,2,470.77,10,931.54
order_18103,user_5091,2025-03-23,Mexico,mobile,organic,Blender-XL-Red,Hogar,1,30.75,0,30.75
order_18104,user_6263,2025-05-19,Mexico,mobile,social,Vacuum-Pro-Black,Hogar,1,413.05,5,408.05
order_18105,user_1739,2025-01-02,Argentina,desktop,paid_search,Laptop-Gaming-16GB,Electronica,2,333.65,0,667.29
order_18106,user_884,2025-01-02,Argentina,mobile,social,Blender-XL-Red,Hogar,1,346.81,0,346.81
order_18107,user_2019,2025-06-16,Argentina,mobile,paid_search,Jacket-Winter-M,Moda,2,311.38,5,617.77
order_18108,user_845,2025-01-24,Colombia,mobile,social,Tablet-Standard-64GB,Electronica,2,123.48,15,231.97
order_18109,user_6995,2025-04-14,Colombia,mobile,paid_search,Phone-Pro-128GB,Electronica,2,250.68,0,501.36
order_18110,user_7573,2025-01-23,Colombia,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,176.76,10,343.53
order_18111,user_3635,2025-04-10,Colombia,mobile,organic,Tablet-Standard-64GB,Electronica,2,168.36,0,336.71
order_18112,user_462,2025-06-16,Argentina,desktop,organic,Tablet-Standard-64GB,Electronica,1,288.84,0,288.84
order_18113,user_1431,2025-01-30,Colombia,mobile,social,Laptop-Gaming-16GB,Electronica,1,412.45,0,412.45
order_18114,user_3870,2025-02-02,Colombia,desktop,social,Jacket-Winter-M,Moda,2,231.22,0,462.45
order_18115,user_6576,2025-05-17,Mexico,desktop,organic,Blender-XL-Red,Hogar,2,274.87,0,549.75
order_18116,user_2228,2025-01-24,Mexico,mobile,organic,Vacuum-Pro-Black,Hogar,2,390.97,15,766.94
order_18117,user_2716,2025-05-14,Mexico,mobile,social,Vacuum-Pro-Black,Hogar,1,118.31,0,118.31
order_18118,user_7617,2025-06-16,argentina,desktop,social,Vacuum-Pro-Black,Hogar,2,404.15,10,798.3
order_18119,user_1777,2025-02-11,colombia,desktop,social,Tablet-Standard-64GB,Electronica,1,115.88,10,105.88
order_18120,user_3058,2025-03-04,Argentina,mobile,paid_search,Laptop-Gaming-16GB,Electronica,2,351.34,0,702.69
order_18121,user_117,2025-05-01,Colombia,desktop,organic,Phone-Pro-128GB,Electronica,1,319.26,0,319.26
order_18122,user_1674,2025-04-02,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,2,109.1,0,218.21
order_18123,user_3605,2025-04-19,Mexico,mobile,social,Blender-XL-Red,Hogar,1,28.65,10,18.65
order_18124,user_1815,2025-01-08,colombia,mobile,social,Blender-XL-Red,Hogar,1,207.75,0,207.75
order_18125,user_1819,2025-01-17,Argentina,mobile,social,Laptop-Gaming-16GB,Electronica,2,159.55,10,309.11
order_18126,user_5842,2025-06-16,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,2,196.1,0,392.2
order_18127,user_5799,2025-03-23,Colombia,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,349.14,10,339.14
order_18128,user_5445,2025-02-03,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,1,252.02,0,252.02
order_18129,user_4789,2025-01-15,Colombia,desktop,organic,Laptop-Gaming-16GB,Electronica,1,233.36,0,233.36
order_18130,user_6959,2025-04-23,Mexico,mobile,social,Blender-XL-Red,Hogar,2,489.29,10,968.59
order_18131,user_119,2025-02-08,Colombia,desktop,organic,Phone-Pro-128GB,Electronica,1,489.12,0,489.12
order_18132,user_2606,2025-01-20,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,1,303.3,0,303.3
order_18133,user_6940,2025-03-13,Colombia,mobile,organic,Blender-XL-Red,Hogar,1,216.96,15,201.96
order_18134,user_905,2025-06-26,Colombia,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,47.76,5,90.53
order_18135,user_3161,2025-06-19,Colombia,desktop,organic,Sneakers-Urban-42,Moda,2,81.63,0,163.27
order_18136,user_6714,2025-01-18,Mexico,mobile,social,Phone-Pro-128GB,Electronica,1,288.1,15,273.1
order_18137,user_2086,2025-03-06,Mexico,desktop,organic,Laptop-Gaming-16GB,Electronica,1,327.86,0,327.86
order_18138,user_3875,2025-05-02,Argentina,desktop,organic,Vacuum-Pro-Black,Hogar,2,377.92,0,755.84
order_18139,user_4354,2025-03-16,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,2,480.71,5,956.43
order_18140,user_5512,2025-04-22,Argentina,desktop,paid_search,Phone-Pro-128GB,Electronica,2,145.18,15,275.35
order_18141,user_3680,2025-05-16,Mexico,mobile,organic,Laptop-Gaming-16GB,Electronica,2,76.76,10,143.52
order_18142,user_1648,2025-02-28,Mexico,mobile,organic,Blender-XL-Red,Hogar,2,21.59,0,43.17
order_18143,user_3019,2025-01-16,Mexico,desktop,social,Sneakers-Urban-42,Moda,1,466.74,5,461.74
order_18144,user_3846,2025-03-17,Argentina,mobile,social,Laptop-Gaming-16GB,Electronica,1,295.05,10,285.05
order_18145,user_3493,2025-01-19,Mexico,desktop,paid_search,Sneakers-Urban-42,Moda,1,246.57,0,246.57
order_18146,user_5732,2025-04-19,Argentina,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,468.69,10,927.37
order_18147,user_3603,2025-03-08,Mexico,mobile,social,Vacuum-Pro-Black,Hogar,1,39.27,0,39.27
order_18148,user_3693,2025-02-27,Colombia,mobile,social,Jacket-Winter-M,Moda,1,52.46,10,42.46
order_18149,user_1959,2025-06-02,Mexico,mobile,organic,Jacket-Winter-M,Moda,1,216.46,0,216.46
order_18150,user_1785,2025-01-26,Mexico,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,440.05,10,430.05
order_18151,user_7874,2025-03-28,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,2,445.56,10,881.13
order_18152,user_2752,2025-03-02,Colombia,desktop,organic,Blender-XL-Red,Hogar,1,139.75,0,139.75
order_18153,user_2402,2025-06-26,Mexico,mobile,social,Jacket-Winter-M,Moda,1,63.89,10,53.89
order_18154,user_3137,2025-03-23,Mexico,desktop,paid_search,Laptop-Gaming-16GB,Electronica,1,433.98,10,423.98
order_18155,user_5446,2025-05-07,Mexico,desktop,social,Vacuum-Pro-Black,Hogar,2,98.03,0,196.05
order_18156,user_7061,2025-03-07,Argentina,mobile,organic,Tablet-Standard-64GB,Electronica,2,321.47,10,632.93
order_18157,user_1162,2025-03-01,colombia,mobile,organic,Laptop-Gaming-16GB,Electronica,2,49.88,0,99.77
order_18158,user_327,2025-04-21,Colombia,mobile,social,Sneakers-Urban-42,Moda,2,204.71,5,404.42
order_18159,user_616,2025-03-11,Colombia,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,367.09,0,734.19
order_18160,user_5370,2025-03-22,mexico,mobile,social,Jacket-Winter-M,Moda,2,56.49,10,102.97
order_18161,user_4290,2025-01-09,Colombia,mobile,social,Blender-XL-Red,Hogar,2,262.65,0,525.3
order_18162,user_5767,2025-06-15,Colombia,desktop,social,Sneakers-Urban-42,Moda,2,107.53,10,205.07
order_18163,user_6776,2025-01-27,mexico,mobile,social,Jacket-Winter-M,Moda,2,248.57,0,497.13
order_18164,user_3643,2025-02-24,Argentina,mobile,organic,Sneakers-Urban-42,Moda,1,397.93,0,397.93
order_18165,user_637,2025-06-17,Mexico,mobile,organic,Tablet-Standard-64GB,Electronica,1,177.11,10,167.11
order_18166,user_7643,2025-02-27,Argentina,desktop,paid_search,Phone-Pro-128GB,Electronica,2,344.92,10,679.83
order_18167,user_7435,2025-03-16,Mexico,mobile,social,Blender-XL-Red,Hogar,1,45.13,0,45.13
order_18168,user_6746,2025-03-03,Colombia,desktop,social,Laptop-Gaming-16GB,Electronica,2,286.93,0,573.86
order_18169,user_1988,2025-06-25,argentina,mobile,organic,Phone-Pro-128GB,Electronica,2,419.6,0,839.19
order_18170,user_2681,2025-05-08,Mexico,desktop,paid_search,Tablet-Standard-64GB,Electronica,2,76.51,0,153.01
order_18171,user_3230,2025-06-25,argentina,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,205.89,15,396.78
order_18172,user_5433,2025-05-04,Argentina,mobile,social,Tablet-Standard-64GB,Electronica,1,373.32,10,363.32
order_18173,user_432,2025-05-28,Colombia,desktop,organic,Laptop-Gaming-16GB,Electronica,1,455.62,0,455.62
order_18174,user_1081,2025-03-24,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,1,299.8,10,289.8
order_18175,user_507,2025-04-07,mexico,desktop,social,Tablet-Standard-64GB,Electronica,2,256.73,0,513.47
order_18176,user_3951,2025-05-23,Colombia,mobile,social,Blender-XL-Red,Hogar,2,102.77,0,205.53
order_18177,user_547,2025-05-15,Colombia,desktop,social,Blender-XL-Red,Hogar,1,327.57,0,327.57
order_18178,user_3740,2025-01-04,Argentina,desktop,organic,Tablet-Standard-64GB,Electronica,2,152.89,5,300.77
order_18179,user_4599,2025-06-28,Colombia,desktop,paid_search,Tablet-Standard-64GB,Electronica,2,463.34,0,926.68
order_18180,user_6123,2025-06-12,Colombia,mobile,social,Vacuum-Pro-Black,Hogar,2,147.78,0,295.56
order_18181,user_5134,2025-03-13,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,2,47.12,0,94.23
order_18182,user_2293,2025-05-06,Argentina,mobile,organic,Vacuum-Pro-Black,Hogar,2,37.22,0,74.45
order_18183,user_618,2025-05-08,Colombia,mobile,organic,Jacket-Winter-M,Moda,2,303.31,5,601.62
order_18184,user_2611,2025-03-10,Argentina,mobile,organic,Sneakers-Urban-42,Moda,2,275.44,15,535.88
order_18185,user_2646,2025-04-06,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,2,378.52,5,752.04
order_18186,user_265,2025-06-17,Mexico,desktop,organic,Sneakers-Urban-42,Moda,1,365.64,0,365.64
order_18187,user_2455,2025-05-01,Mexico,desktop,paid_search,Sneakers-Urban-42,Moda,1,471.13,15,456.13
order_18188,user_4110,2025-06-04,Argentina,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,218.51,15,203.51
order_18189,user_965,2025-01-25,Colombia,mobile,organic,Jacket-Winter-M,Moda,1,167.32,0,167.32
order_18190,user_7072,2025-05-09,Mexico,desktop,paid_search,Sneakers-Urban-42,Moda,2,106.55,10,203.1
order_18191,user_3498,2025-02-09,Mexico,mobile,organic,Jacket-Winter-M,Moda,1,290.81,5,285.81
order_18192,user_1761,2025-04-03,Mexico,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,57.08,0,114.16
order_18193,user_4464,2025-01-20,Argentina,mobile,organic,Blender-XL-Red,Hogar,1,409.63,0,409.63
order_18194,user_3509,2025-06-29,Mexico,desktop,social,Vacuum-Pro-Black,Hogar,1,387.67,0,387.67
order_18195,user_1696,2025-03-23,mexico,mobile,social,Vacuum-Pro-Black,Hogar,1,139.87,5,134.87
order_18196,user_7501,2025-01-02,Colombia,mobile,social,Tablet-Standard-64GB,Electronica,1,429.73,0,429.73
order_18197,user_7640,2025-02-24,Colombia,desktop,social,Tablet-Standard-64GB,Electronica,1,114.76,5,109.76
order_18198,user_4882,2025-01-22,Colombia,mobile,social,Tablet-Standard-64GB,Electronica,1,276.15,0,276.15
order_18199,user_5668,2025-01-30,Mexico,desktop,organic,Jacket-Winter-M,Moda,2,483.24,5,961.47
order_18200,user_499,2025-06-09,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,2,345.55,0,691.11
order_18201,user_1860,2025-05-27,Colombia,desktop,paid_search,Sneakers-Urban-42,Moda,1,178.77,5,173.77
order_18202,user_1527,2025-03-10,Argentina,mobile,organic,Sneakers-Urban-42,Moda,1,72.46,15,57.46
order_18203,user_5111,2025-06-08,Argentina,mobile,paid_search,Phone-Pro-128GB,Electronica,2,28.55,0,57.11
order_18204,user_4439,2025-05-25,mexico,mobile,social,Vacuum-Pro-Black,Hogar,2,79.43,0,158.86
order_18205,user_7247,2025-06-18,Argentina,mobile,social,Blender-XL-Red,Hogar,1,214.2,0,214.2
order_18206,user_3250,2025-01-09,Mexico,mobile,social,Blender-XL-Red,Hogar,2,27.52,5,50.03
order_18207,user_4967,2025-05-04,Argentina,mobile,social,Tablet-Standard-64GB,Electronica,2,154.7,0,309.4
order_18208,user_651,2025-02-09,Mexico,mobile,paid_search,Blender-XL-Red,Hogar,1,20.13,10,10.13
order_18209,user_3823,2025-05-16,Mexico,mobile,social,Laptop-Gaming-16GB,Electronica,1,125.32,10,115.32
order_18210,user_2595,2025-02-09,Argentina,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,456.86,0,913.73
order_18211,user_254,2025-05-10,mexico,mobile,social,Laptop-Gaming-16GB,Electronica,1,44.23,10,34.23
order_18212,user_1219,2025-02-22,Argentina,mobile,social,Jacket-Winter-M,Moda,2,20.6,10,31.2
order_18213,user_1391,2025-06-05,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,2,496.4,0,992.8
order_18214,user_477,2025-02-14,Argentina,desktop,social,Jacket-Winter-M,Moda,1,349.44,0,349.44
order_18215,user_1347,2025-04-20,Argentina,mobile,social,Sneakers-Urban-42,Moda,1,306.51,15,291.51
order_18216,user_7915,2025-01-25,argentina,desktop,social,Vacuum-Pro-Black,Hogar,1,329.86,10,319.86
order_18217,user_2869,2025-03-30,Argentina,mobile,organic,Blender-XL-Red,Hogar,2,373.32,0,746.64
order_18218,user_324,2025-01-10,Colombia,mobile,organic,Blender-XL-Red,Hogar,2,395.94,10,781.88
order_18219,user_7053,2025-06-12,Argentina,desktop,organic,Laptop-Gaming-16GB,Electronica,2,195.07,0,390.13
order_18220,user_4678,2025-04-08,Colombia,desktop,social,Laptop-Gaming-16GB,Electronica,1,179.19,15,164.19
order_18221,user_7234,2025-05-05,Colombia,mobile,organic,Blender-XL-Red,Hogar,1,435.33,10,425.33
order_18222,user_4347,2025-06-06,colombia,desktop,organic,Laptop-Gaming-16GB,Electronica,2,283.33,5,561.66
order_18223,user_5952,2025-05-17,Argentina,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,199.35,15,184.35
order_18224,user_7292,2025-06-17,mexico,desktop,paid_search,Sneakers-Urban-42,Moda,1,71.87,15,56.87
order_18225,user_7266,2025-05-09,Mexico,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,209.79,10,409.58
order_18226,user_4225,2025-01-23,Mexico,desktop,paid_search,Tablet-Standard-64GB,Electronica,2,299.25,0,598.49
order_18227,user_2941,2025-02-08,Colombia,desktop,social,Tablet-Standard-64GB,Electronica,1,267.79,0,267.79
order_18228,user_7950,2025-01-31,Colombia,mobile,social,Laptop-Gaming-16GB,Electronica,2,47.96,10,85.93
order_18229,user_7790,2025-05-30,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,2,392.41,0,784.82
order_18230,user_4546,2025-02-05,Mexico,desktop,social,Sneakers-Urban-42,Moda,1,52.31,0,52.31
order_18231,user_6636,2025-02-08,Argentina,mobile,organic,Sneakers-Urban-42,Moda,2,235.07,0,470.15
order_18232,user_5016,2025-02-11,Mexico,desktop,paid_search,Laptop-Gaming-16GB,Electronica,1,132.4,0,132.4
order_18233,user_2220,2025-01-21,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,2,455.63,0,911.27
order_18234,user_6346,2025-04-10,Colombia,desktop,social,Vacuum-Pro-Black,Hogar,1,235.47,15,220.47
order_18235,user_746,2025-02-05,Mexico,desktop,organic,Blender-XL-Red,Hogar,1,194.84,10,184.84
order_18236,user_1029,2025-06-26,Colombia,mobile,social,Vacuum-Pro-Black,Hogar,1,481.84,5,476.84
order_18237,user_4392,2025-02-24,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,2,284.69,15,554.38
order_18238,user_1101,2025-03-30,Argentina,mobile,organic,Sneakers-Urban-42,Moda,2,163.95,5,322.9
order_18239,user_659,2025-04-20,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,102,5,97
order_18240,user_327,2025-02-14,Colombia,mobile,organic,Vacuum-Pro-Black,Hogar,2,477.29,15,939.58
order_18241,user_4465,2025-06-29,Colombia,mobile,paid_search,Phone-Pro-128GB,Electronica,1,287.5,5,282.5
order_18242,user_5483,2025-03-08,argentina,mobile,organic,Vacuum-Pro-Black,Hogar,1,400.63,0,400.63
order_18243,user_2954,2025-03-13,Argentina,mobile,paid_search,Blender-XL-Red,Hogar,1,437.12,0,437.12
order_18244,user_7126,2025-05-08,Argentina,desktop,paid_search,Laptop-Gaming-16GB,Electronica,1,369.55,15,354.55
order_18245,user_5564,2025-05-07,Argentina,mobile,social,Jacket-Winter-M,Moda,1,437.16,15,422.16
order_18246,user_1329,2025-02-21,Mexico,desktop,paid_search,Laptop-Gaming-16GB,Electronica,1,343.04,10,333.04
order_18247,user_6098,2025-05-06,Colombia,desktop,social,Laptop-Gaming-16GB,Electronica,2,118.23,15,221.46
order_18248,user_7547,2025-05-06,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,1,334.07,0,334.07
order_18249,user_6813,2025-02-16,Colombia,mobile,organic,Phone-Pro-128GB,Electronica,2,398.45,0,796.91
order_18250,user_3548,2025-01-26,Colombia,desktop,organic,Phone-Pro-128GB,Electronica,2,232.44,5,459.88
order_18251,user_7345,2025-03-21,Mexico,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,160.08,15,145.08
order_18252,user_2607,2025-01-04,Argentina,mobile,paid_search,Sneakers-Urban-42,Moda,1,419.74,0,419.74
order_18253,user_1626,2025-02-17,colombia,desktop,paid_search,Sneakers-Urban-42,Moda,1,494.1,0,494.1
order_18254,user_3768,2025-06-02,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,2,341.88,0,683.77
order_18255,user_3387,2025-05-04,Mexico,mobile,paid_search,Phone-Pro-128GB,Electronica,2,271.14,5,537.28
order_18256,user_5639,2025-04-05,Mexico,desktop,organic,Laptop-Gaming-16GB,Electronica,2,406.3,10,802.6
order_18257,user_7992,2025-04-27,argentina,desktop,social,Tablet-Standard-64GB,Electronica,1,74.69,5,69.69
order_18258,user_5932,2025-06-07,Argentina,desktop,paid_search,Laptop-Gaming-16GB,Electronica,2,55.06,0,110.12
order_18259,user_82,2025-03-29,colombia,mobile,organic,Laptop-Gaming-16GB,Electronica,2,189.07,0,378.15
order_18260,user_1540,2025-06-19,Mexico,mobile,paid_search,Laptop-Gaming-16GB,Electronica,1,77.33,5,72.33
order_18261,user_3746,2025-05-26,Mexico,desktop,paid_search,Tablet-Standard-64GB,Electronica,2,149.32,5,293.64
order_18262,user_5807,2025-03-26,Argentina,desktop,social,Jacket-Winter-M,Moda,1,135.14,10,125.14
order_18263,user_4961,2025-06-14,Colombia,mobile,organic,Blender-XL-Red,Hogar,2,175.12,5,345.24
order_18264,user_6925,2025-01-01,Mexico,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,110.37,0,110.37
order_18265,user_1740,2025-05-28,Mexico,desktop,organic,Phone-Pro-128GB,Electronica,1,268.42,10,258.42
order_18266,user_7376,2025-06-26,Colombia,mobile,organic,Blender-XL-Red,Hogar,2,257.7,0,515.39
order_18267,user_1077,2025-06-25,Colombia,mobile,organic,Blender-XL-Red,Hogar,1,65.65,10,55.65
order_18268,user_6833,2025-05-07,Argentina,mobile,organic,Sneakers-Urban-42,Moda,1,340.55,0,340.55
order_18269,user_5522,2025-06-30,Colombia,mobile,social,Vacuum-Pro-Black,Hogar,2,413.72,5,822.44
order_18270,user_2745,2025-04-12,Argentina,desktop,organic,Sneakers-Urban-42,Moda,2,68.79,5,132.58
order_18271,user_3948,2025-02-16,Mexico,desktop,social,Tablet-Standard-64GB,Electronica,2,383.82,5,762.64
order_18272,user_7838,2025-04-28,Argentina,mobile,social,Jacket-Winter-M,Moda,1,127.51,5,122.51
order_18273,user_6479,2025-04-27,Argentina,desktop,paid_search,Sneakers-Urban-42,Moda,2,440.46,5,875.92
order_18274,user_2055,2025-05-14,Colombia,mobile,organic,Sneakers-Urban-42,Moda,2,264.72,15,514.43
order_18275,user_6473,2025-01-26,Argentina,desktop,paid_search,Laptop-Gaming-16GB,Electronica,2,385.3,15,755.6
order_18276,user_3642,2025-06-24,Argentina,desktop,organic,Jacket-Winter-M,Moda,2,255.2,0,510.41
order_18277,user_3419,2025-01-19,Argentina,desktop,organic,Vacuum-Pro-Black,Hogar,2,141.16,10,272.32
order_18278,user_5865,2025-02-08,argentina,desktop,social,Phone-Pro-128GB,Electronica,2,371.97,0,743.94
order_18279,user_4086,2025-03-24,Colombia,desktop,social,Laptop-Gaming-16GB,Electronica,2,150.26,10,290.52
order_18280,user_6782,2025-06-18,Mexico,mobile,social,Jacket-Winter-M,Moda,2,156,0,312
order_18281,user_5822,2025-01-19,Colombia,desktop,social,Vacuum-Pro-Black,Hogar,2,336.75,0,673.5
order_18282,user_2929,2025-02-23,argentina,desktop,social,Vacuum-Pro-Black,Hogar,1,241.9,0,241.9
order_18283,user_6968,2025-01-08,Argentina,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,432.27,10,854.54
